,id,major,gender,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,academic,campus,internship,AtRisk_academic,AtRisk_campus,AtRisk_internship,At_Risk,graduate_program,goverment,industry,placement,annual
2675,2675,Information Science,M,71.51515151515152,89.01734104046243,87.79069767441861,88.5,82.67148014440433,73.73271889400921,71.05263157894737,79.87012987012987,87.38317757009345,63.559322033898304,79.5092650321515,15,7,0,0,0,0,0.5295319107288592,0.6090567558772952,0.4703218465546582,1.6089105131608126,166061.5325178263
2676,2676,Others,M,81.81818181818181,92.48554913294798,80.81395348837209,90.0,90.25270758122744,88.94009216589862,93.42105263157895,92.85714285714286,77.10280373831776,69.0677966101695,85.6759280023837,13,16,0,0,0,0,0.69407833084528,0.6271524337956453,0.709521059046464,2.0307518236873894,214334.9983384614
2677,2677,Information Science,M,71.51515151515152,85.54913294797687,77.90697674418605,87.5,85.5595667870036,72.35023041474655,73.02631578947368,76.62337662337663,82.24299065420561,58.47457627118644,77.07483177473071,17,7,0,0,0,0,0.5204711843594378,0.6737064664943289,0.49044801168467694,1.6846256625384437,142220.09049628643
2678,2678,Mathmatics,M,81.81818181818181,82.08092485549133,78.48837209302326,68.0,68.23104693140795,76.95852534562212,81.57894736842105,78.57142857142857,85.04672897196262,87.28813559322033,78.8062291548759,11,12,0,0,0,0,0.5032502910984006,0.49758839087656487,0.5538007279020745,1.55463940987704,183708.78419948017
2679,2679,Electric Engineering,M,76.36363636363636,82.08092485549133,75.0,66.5,63.17689530685921,71.88940092165899,78.28947368421052,84.41558441558442,78.03738317757009,79.23728813559322,75.49905868606041,10,5,0,0,0,0,0.3591087285239109,0.3949379597121991,0.33772645160467574,1.0917731398407857,128749.80481398021
2680,2680,Information Science,M,78.78787878787878,86.70520231213872,83.72093023255815,91.5,88.8086642599278,73.73271889400921,75.0,76.62337662337663,87.85046728971963,62.28813559322034,80.50173739928292,18,8,0,0,0,0,0.605566983190578,0.730791585063131,0.5405762916241158,1.8769348598778248,191411.54995075753
2681,2681,Mathmatics,M,85.45454545454545,84.97109826589596,75.5813953488372,62.0,68.95306859205776,90.78341013824885,84.21052631578948,76.62337662337663,83.17757009345794,93.22033898305085,80.497532981526,2,15,0,1,0,1,0.41610368792383745,0.19557303099873147,0.5217217946647703,1.1333985135873392,129148.75516358449
2682,2682,Mathmatics,M,70.9090909090909,71.67630057803468,66.27906976744185,56.0,61.01083032490975,69.12442396313364,71.05263157894737,66.23376623376623,77.57009345794393,81.77966101694915,69.16358678302176,10,-1,1,0,1,2,0.18963814281518085,0.32561438901778056,0.15460810482884288,0.6698606366618043,85057.69882007432
2683,2683,Electric Engineering,M,63.63636363636363,73.98843930635839,66.27906976744185,53.5,51.26353790613718,62.672811059907836,68.42105263157895,78.57142857142857,68.22429906542057,73.30508474576271,65.98620866903998,7,-2,1,0,1,2,0.07622737877450574,0.19583805873326557,0.07854130288634995,0.3506067403941212,51450.527496910916
2684,2684,Information Science,M,81.21212121212122,84.97109826589596,84.88372093023256,85.5,83.39350180505416,78.80184331797236,73.02631578947368,75.97402597402598,86.91588785046729,67.79661016949153,80.24751253147346,17,9,0,0,0,0,0.5951087327319095,0.700718785196869,0.5543095861218246,1.8501371040506032,150339.7000927325
2685,2685,Electric Engineering,M,84.84848484848484,89.01734104046243,76.74418604651163,64.0,63.898916967509024,85.71428571428571,82.89473684210526,87.01298701298701,80.8411214953271,87.28813559322033,80.22601955608933,-1,13,0,1,0,1,0.3422192361875122,0.06882401061358781,0.42567451458839306,0.8367177613894932,122341.43640166757
2686,2686,Information Science,M,80.60606060606061,87.28323699421965,84.30232558139535,86.5,84.83754512635379,71.42857142857143,76.97368421052632,83.76623376623377,84.11214953271028,64.83050847457628,80.46403157206475,18,11,0,0,0,0,0.635468971006912,0.7536558072327858,0.6236082452083327,2.0127330234480305,167600.42867878644
2687,2687,Computer Science,F,90.9090909090909,87.86127167630057,69.76744186046511,69.0,76.53429602888086,97.23502304147465,98.02631578947368,85.71428571428571,75.70093457943925,90.2542372881356,84.10028968875463,5,19,0,0,0,0,0.5673381089417567,0.3499179562302251,0.6820524623313816,1.5993085275033634,191138.45675195454
2688,2688,Computer Science,M,89.0909090909091,93.0635838150289,79.06976744186046,76.0,76.89530685920577,95.39170506912443,94.73684210526316,91.55844155844156,83.64485981308411,89.40677966101696,86.88581954139343,9,20,0,0,0,0,0.6903375232069822,0.515056893288082,0.7703780184415466,1.9757724349366108,235272.41142143303
2689,2689,Computer Science,F,91.51515151515152,93.64161849710983,77.90697674418605,71.0,75.45126353790614,99.07834101382488,97.36842105263158,93.50649350649351,80.37383177570094,91.94915254237289,87.17912501853773,2,16,0,1,0,1,0.5405834551117311,0.22783216029850722,0.5672071349987976,1.335622750409036,136612.71146771335
2690,2690,Computer Science,F,78.78787878787878,79.1907514450867,69.18604651162791,60.0,62.454873646209386,71.42857142857143,78.28947368421052,79.22077922077922,75.70093457943925,80.50847457627118,73.47677838800743,11,0,1,0,1,2,0.2898950310906533,0.3859614650855153,0.2070941113737763,0.8829506075499449,102854.56314588417
2691,2691,Electric Engineering,F,80.0,84.97109826589596,77.90697674418605,67.5,64.62093862815884,76.95852534562212,79.60526315789474,87.01298701298701,80.37383177570094,80.08474576271186,77.90343666931574,6,12,0,0,0,0,0.4063481810121337,0.3102416999318709,0.4848932822828361,1.2014831632268406,112090.09782135225
2692,2692,Computer Science,M,79.39393939393939,77.45664739884393,60.46511627906977,61.0,67.14801444043322,80.64516129032258,87.5,77.92207792207792,66.82242990654206,77.54237288135593,73.58957595125848,6,5,1,0,0,1,0.26127758635822107,0.24069096212761215,0.27944213762827264,0.7814106861141058,63471.256416726945
2693,2693,Information Science,F,72.12121212121212,88.4393063583815,86.62790697674419,86.5,82.67148014440433,72.8110599078341,69.07894736842105,79.87012987012987,86.44859813084112,63.13559322033898,78.77042340983071,17,15,0,0,0,0,0.6309351684716094,0.7412883841677764,0.7166447055967663,2.088868258236152,208510.170842277
2694,2694,Mathmatics,F,83.03030303030303,84.97109826589596,79.65116279069767,66.5,67.14801444043322,83.41013824884793,78.28947368421052,79.87012987012987,89.25233644859813,89.83050847457628,80.19531652536925,7,8,0,0,0,0,0.42111620913856335,0.3248110497802633,0.3934483635874604,1.139375622506287,149095.88276261202
2695,2695,Electric Engineering,M,68.48484848484848,79.1907514450867,77.32558139534883,61.5,57.40072202166065,69.12442396313364,69.73684210526316,81.16883116883118,77.57009345794393,79.23728813559322,72.07393821777097,3,10,1,1,0,2,0.23738707233729783,0.16303662886430365,0.3740604708336315,0.7744841720352329,76926.13527795766
2696,2696,Computer Science,M,89.0909090909091,83.81502890173411,70.34883720930233,67.5,74.36823104693141,90.78341013824885,93.42105263157895,80.51948051948052,78.03738317757009,88.55932203389831,81.64436547496538,9,8,0,0,0,0,0.478487562702597,0.40375383756066907,0.42390549357937496,1.306146893842641,133000.44417993407
2697,2697,Information Science,F,73.33333333333333,86.70520231213872,86.62790697674419,87.0,83.03249097472924,72.8110599078341,71.05263157894737,79.87012987012987,87.85046728971963,62.71186440677966,79.09950866503561,16,12,0,0,0,0,0.5897258786608566,0.6826917817299817,0.621086727407731,1.8935043877985693,155497.83285592764
2698,2698,Computer Science,M,76.96969696969697,80.92485549132948,62.7906976744186,59.0,62.09386281588448,80.18433179723502,87.5,82.46753246753246,71.49532710280374,85.59322033898304,74.90195246578838,8,6,1,0,0,1,0.3264933097345414,0.32679839569410546,0.33724644047326774,0.9905381459019147,97550.38272057663
2699,2699,Computer Science,M,80.0,81.5028901734104,64.53488372093024,62.0,66.7870036101083,85.25345622119816,83.55263157894737,78.57142857142857,71.49532710280374,82.62711864406779,75.63247396228945,1,14,0,1,0,1,0.30640638040041723,0.1331948181533937,0.4677676925908424,0.9073688911446534,123016.50886526155
2700,2700,Mathmatics,F,93.33333333333333,86.70520231213872,78.48837209302326,72.0,75.81227436823104,91.2442396313364,86.84210526315789,79.22077922077922,87.38317757009345,90.2542372881356,84.1283721080229,7,13,0,0,0,0,0.5393079664309492,0.37762491024083106,0.5424649715522678,1.4593978482240482,167924.13035454103
2701,2701,Others,M,71.51515151515152,82.08092485549133,69.18604651162791,79.5,82.31046931407943,74.19354838709677,86.1842105263158,81.16883116883118,67.28971962616822,61.440677966101696,75.48695798708638,21,7,0,0,0,0,0.5584754351761372,0.81508151463292,0.539428544822937,1.9129854946319942,192193.76197651913
2702,2702,Mathmatics,M,87.27272727272727,82.08092485549133,76.16279069767442,60.5,63.898916967509024,83.41013824884793,82.23684210526316,79.22077922077922,81.30841121495327,92.37288135593221,78.8464411939178,3,8,0,1,0,1,0.33287499524996794,0.1726273563251425,0.3366553955414873,0.8421577471165977,87003.1296409748
2703,2703,Computer Science,M,82.42424242424242,80.92485549132948,65.11627906976744,59.5,64.62093862815884,76.95852534562212,84.86842105263158,78.57142857142857,76.6355140186916,88.13559322033899,75.7755797822211,11,1,0,0,1,1,0.3394013896743114,0.4020898226940424,0.24092021040988287,0.9824114227782367,68710.83741624861
2704,2704,Electric Engineering,F,71.51515151515152,80.34682080924856,70.93023255813954,60.0,58.84476534296029,71.88940092165899,80.26315789473684,83.76623376623377,72.42990654205607,79.66101694915254,72.96466862993381,4,7,1,1,0,2,0.2383689249956822,0.18011674262292993,0.306598922390867,0.7250845900094791,102756.85463697252
2705,2705,Computer Science,F,81.21212121212122,77.45664739884393,54.651162790697676,58.0,65.70397111913357,79.26267281105991,90.13157894736842,78.57142857142857,66.35514018691589,82.62711864406779,73.39718416816369,8,2,1,0,1,2,0.26002293779569363,0.2905894630258156,0.22240039409565227,0.7730127949171615,108282.57802877779
2706,2706,Computer Science,M,89.0909090909091,82.65895953757226,68.6046511627907,63.0,70.7581227436823,88.94009216589862,94.07894736842105,81.16883116883118,71.49532710280374,86.86440677966101,79.666024712057,5,14,0,0,0,0,0.44057250458284725,0.2952594048036131,0.5317025209399489,1.2675344303264091,173395.9606517285
2707,2707,Mathmatics,M,89.0909090909091,89.01734104046243,75.5813953488372,66.0,67.87003610108303,91.70506912442396,85.52631578947368,81.81818181818181,86.44859813084112,96.61016949152543,82.96680159357376,3,15,0,1,0,1,0.47463551200627696,0.2414659201487789,0.5415917843960737,1.2576932165511296,163993.58622437657
2708,2708,Others,M,67.87878787878788,79.76878612716763,72.09302325581395,76.5,74.0072202166065,66.3594470046083,76.3157894736842,80.51948051948052,67.75700934579439,57.6271186440678,71.88266624660112,18,-2,1,0,1,2,0.356303095939859,0.6223926102449054,0.2405400272041734,1.2192357333889379,100576.03006316189
2709,2709,Information Science,F,77.57575757575758,87.28323699421965,84.88372093023256,88.5,86.64259927797833,73.73271889400921,70.39473684210526,74.02597402597402,91.1214953271028,65.2542372881356,79.9414477155515,20,16,0,0,0,0,0.7100246070986249,0.8636803701268086,0.787374140303168,2.3610791175286017,207238.50071716943
2710,2710,Computer Science,M,84.84848484848484,83.23699421965318,70.93023255813954,66.0,71.48014440433214,90.78341013824885,89.47368421052632,79.22077922077922,79.4392523364486,91.94915254237289,80.73621344789856,7,16,0,0,0,0,0.5118276187943279,0.3881431370831509,0.616573301311191,1.51654405718867,148597.49881271942
2711,2711,Information Science,M,80.0,95.3757225433526,95.34883720930233,98.0,93.14079422382672,83.41013824884793,80.26315789473684,88.31168831168831,97.19626168224299,69.91525423728814,88.09618543512859,17,18,0,0,0,0,0.821011610984491,0.7986146590516028,0.824585658942859,2.4442119289789526,212628.21749173623
2712,2712,Liberal Arts,F,73.33333333333333,79.1907514450867,68.6046511627907,83.0,84.83754512635379,71.88940092165899,76.97368421052632,70.77922077922078,77.10280373831776,61.86440677966102,74.75757974969494,21,5,1,0,0,1,0.5256337956336011,0.7970617210871703,0.4820667227031276,1.8047622394238991,165240.56368877232
2713,2713,Mathmatics,F,84.84848484848484,78.03468208092485,70.93023255813954,59.5,63.898916967509024,82.48847926267281,77.63157894736842,70.77922077922078,78.50467289719626,84.32203389830508,75.09383022398215,4,10,0,1,0,1,0.30533803506499796,0.21095607620136061,0.39539524671149223,0.9116893579778509,83435.01209796449
2714,2714,Mathmatics,M,90.3030303030303,83.81502890173411,69.18604651162791,64.0,68.95306859205776,92.62672811059907,84.86842105263158,76.62337662337663,83.64485981308411,94.49152542372882,80.85120853318702,2,14,0,1,0,1,0.41197144233897404,0.18920706076330732,0.49495190051491433,1.0961304036171957,151834.71228725428
2715,2715,Liberal Arts,F,80.0,83.23699421965318,76.16279069767442,87.5,89.53068592057761,76.49769585253456,82.23684210526316,75.97402597402598,76.6355140186916,62.28813559322034,79.00626843816407,21,7,0,0,0,0,0.6186778774003348,0.8280342650660817,0.548790728211467,1.9955028706778835,151866.86737572929
2716,2716,Mathmatics,M,87.87878787878788,86.70520231213872,75.5813953488372,68.5,71.84115523465704,89.86175115207374,84.86842105263158,78.57142857142857,81.30841121495327,87.28813559322033,81.24046883587283,3,19,0,1,0,1,0.48583364317301,0.2657828511946651,0.64784235133323,1.399458845700905,135318.52968966524
2717,2717,Computer Science,M,84.84848484848484,87.28323699421965,70.34883720930233,70.0,71.84115523465704,88.47926267281106,90.78947368421052,90.25974025974025,75.23364485981308,83.89830508474576,81.29821408479846,4,11,0,1,0,1,0.4216545276410933,0.24145885052852226,0.43961110243421464,1.1027244806038303,124507.79309227533
2718,2718,Mathmatics,F,75.75757575757575,77.45664739884393,65.11627906976744,61.0,61.73285198555957,72.8110599078341,78.28947368421052,77.92207792207792,74.29906542056075,80.9322033898305,72.53172345362606,6,2,1,0,1,2,0.21263462991410953,0.21379455985789922,0.19349574438530345,0.6199249341573122,75475.96884666126
2719,2719,Information Science,M,72.72727272727273,84.39306358381504,86.62790697674419,86.5,83.39350180505416,67.28110599078342,74.34210526315789,83.11688311688312,83.64485981308411,58.898305084745765,78.09250043615404,19,7,0,0,0,0,0.5704632097180191,0.7510615679105557,0.5197575698939334,1.8412823475225082,148278.53929884822
2720,2720,Computer Science,F,75.15151515151516,73.41040462427746,64.53488372093024,57.5,60.288808664259925,76.036866359447,78.28947368421052,72.72727272727273,67.28971962616822,78.38983050847457,70.36187750665559,5,4,1,0,0,1,0.17958948881068643,0.18433902152712114,0.2298437950663182,0.5937723054041257,84771.89901061627
2721,2721,Information Science,F,91.51515151515152,97.6878612716763,93.6046511627907,99.0,96.38989169675091,86.63594470046083,84.86842105263158,88.96103896103897,99.53271028037383,75.42372881355932,91.3619399454434,16,13,0,0,0,0,0.809673254286137,0.7354910761934101,0.6814183966419493,2.2265827271214964,223101.35212498566
2722,2722,Mathmatics,M,83.63636363636364,78.03468208092485,72.09302325581395,60.0,63.898916967509024,77.88018433179724,79.60526315789474,68.18181818181819,83.17757009345794,90.67796610169492,75.71857878072744,9,9,0,0,0,0,0.38730150551452014,0.3896117662297296,0.4358522776048876,1.2127655493491374,102103.31506878664
2723,2723,Computer Science,F,84.24242424242425,84.97109826589596,72.67441860465117,67.0,69.67509025270758,80.18433179723502,88.8157894736842,84.41558441558442,78.03738317757009,83.47457627118644,79.34906965009391,7,4,0,0,0,0,0.3659107137809347,0.29102579179403215,0.2803541371777089,0.9372906427526757,100988.75143295208
2724,2724,Mathmatics,F,92.72727272727273,89.59537572254335,79.06976744186046,68.0,70.7581227436823,91.2442396313364,88.8157894736842,85.06493506493507,85.04672897196262,94.49152542372882,84.48137572010059,6,18,0,0,0,0,0.5799664867519249,0.3804576660249492,0.6686566480004331,1.6290808007773072,178924.54612096742
2725,2725,Electric Engineering,M,83.63636363636364,87.28323699421965,86.04651162790698,68.5,65.70397111913357,83.41013824884793,75.65789473684211,85.71428571428571,85.51401869158879,86.01694915254237,80.74833699217308,2,17,0,1,0,1,0.44075868476005925,0.21183144185064517,0.5778104981614607,1.230400624772165,167629.2127605432
2726,2726,Information Science,M,70.3030303030303,79.1907514450867,77.32558139534883,79.5,79.06137184115524,69.12442396313364,71.71052631578948,71.42857142857143,81.30841121495327,64.40677966101696,74.33594475680857,19,4,1,0,0,1,0.47565537960452536,0.714232643548282,0.42663199923833495,1.6165200223911422,169794.20956056073
